source_platform,source_venue_id,venue_name,venue_url,menu_section,item_name,item_description,raw_price,normalized_price_eur,currency,price_type,item_type,normalized_product,confidence,allergens,retrieved_at,source_url,season,validity_start,validity_end,vertical
direct_website,spiaggia54_riccione,Bagni Nino e Nando - Spiaggia 54,https://spiaggia54riccione.it/prezzi-spiaggia-e-tariffe-ombrellone/,STANDARD,Ombrellone+2lettini – giornaliero alta stagione,Standard agosto,"€30,00",30.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://spiaggia54riccione.it/prezzi-spiaggia-e-tariffe-ombrellone/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia54_riccione,Bagni Nino e Nando - Spiaggia 54,https://spiaggia54riccione.it/prezzi-spiaggia-e-tariffe-ombrellone/,STANDARD,Ombrellone+2lettini – settimanale media stagione,7 giorni standard media stagione,"€140,00",140.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://spiaggia54riccione.it/prezzi-spiaggia-e-tariffe-ombrellone/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_arcobaleno_sottomarina,Bagni Arcobaleno,https://www.bagniarcobaleno.com/listino/,GIORNALIERO,Lettino – feriale,Singolo lettino feriale,"€8,00",8.0,EUR,per_day_weekday,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.bagniarcobaleno.com/listino/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_arcobaleno_sottomarina,Bagni Arcobaleno,https://www.bagniarcobaleno.com/listino/,GIORNALIERO,Lettino – weekend,Singolo lettino sabato-domenica,"€9,00",9.0,EUR,per_day_weekend,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.bagniarcobaleno.com/listino/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_arcobaleno_sottomarina,Bagni Arcobaleno,https://www.bagniarcobaleno.com/listino/,GIORNALIERO,Ombrellone+lettino – feriale,Set base feriale,"€16,00",16.0,EUR,per_day_weekday,beach_service,beach_set_1lettino_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagniarcobaleno.com/listino/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_arcobaleno_sottomarina,Bagni Arcobaleno,https://www.bagniarcobaleno.com/listino/,GIORNALIERO,Ombrellone+lettino – weekend,Set base sabato-domenica,"€18,00",18.0,EUR,per_day_weekend,beach_service,beach_set_1lettino_ombrellone,high,,2026-06-01T14:30:00Z,https://www.bagniarcobaleno.com/listino/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_arcobaleno_sottomarina,Bagni Arcobaleno,https://www.bagniarcobaleno.com/listino/,GIORNALIERO,Sdraio – feriale,Sedia a sdraio feriale,"€7,00",7.0,EUR,per_day_weekday,beach_service,beach_chair,high,,2026-06-01T14:30:00Z,https://www.bagniarcobaleno.com/listino/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_arcobaleno_sottomarina,Bagni Arcobaleno,https://www.bagniarcobaleno.com/listino/,CABINE,Cabina+ombrellone+lettino+tavolo+4sedie+sedia regista – feriale,Pacchetto cabina completo,"€32,00",32.0,EUR,per_day_weekday,beach_service,beach_cabin_day,high,,2026-06-01T14:30:00Z,https://www.bagniarcobaleno.com/listino/,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,seven_beach_bibione,Seven Beach,https://stabilimenti.bibionemare.com/en/,PRIMA FILA,Prima fila ombrellone+lettini – giornaliero alta stagione,1 ombrellone+maxi lettino+lettino+sdraio alta stagione,"€36,50",36.5,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,seven_beach_bibione,Seven Beach,https://stabilimenti.bibionemare.com/en/,PRIMA FILA,Prima fila ombrellone+lettini – mezza giornata alta stagione,Mezza giornata alta stagione,"€25,50",25.5,EUR,per_half_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,seven_beach_bibione,Seven Beach,https://stabilimenti.bibionemare.com/en/,STANDARD,Seconda-terza fila – giornaliero alta stagione,Rows 2-3 alta stagione,"€30,00",30.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,seven_beach_bibione,Seven Beach,https://stabilimenti.bibionemare.com/en/,STANDARD,Altra fila ombrellone+2lettini+sdraio – giornaliero alta stagione,Rows 4+ alta stagione,"€28,00",28.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,seven_beach_bibione,Seven Beach,https://stabilimenti.bibionemare.com/en/,BASSA STAGIONE,Prima fila ombrellone+lettini – giornaliero bassa stagione,Maggio–15 giugno / sett 14–20,"€27,00",27.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,kokeshy_beach_bibione,Kokeshy Beach,https://stabilimenti.bibionemare.com/en/,PRIMA FILA,Prima fila ombrellone+lettini – giornaliero alta stagione,Alta stagione,"€36,50",36.5,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,kokeshy_beach_bibione,Kokeshy Beach,https://stabilimenti.bibionemare.com/en/,PRIMA FILA,Prima fila – mezza giornata alta stagione,Pomeridiano alta stagione,"€25,50",25.5,EUR,per_half_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,kokeshy_beach_bibione,Kokeshy Beach,https://stabilimenti.bibionemare.com/en/,XONE HK,Zona speciale – giornaliero alta stagione,Zona XONE HK,"€24,50",24.5,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,kokeshy_beach_bibione,Kokeshy Beach,https://stabilimenti.bibionemare.com/en/,STANDARD,Rows 2-3 – giornaliero alta stagione,Standard alta stagione,"€30,00",30.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,shany_beach_bibione,Shany Beach,https://stabilimenti.bibionemare.com/en/,PRIMA FILA,Prima fila – giornaliero alta stagione,Alta stagione prima fila,"€34,50",34.5,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,shany_beach_bibione,Shany Beach,https://stabilimenti.bibionemare.com/en/,PRIMA FILA,Prima fila – mezza giornata alta stagione,Pomeridiano,"€24,00",24.0,EUR,per_half_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,shany_beach_bibione,Shany Beach,https://stabilimenti.bibionemare.com/en/,STANDARD,Seconda-terza fila – giornaliero alta stagione,Rows 2-3,"€28,00",28.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,shany_beach_bibione,Shany Beach,https://stabilimenti.bibionemare.com/en/,STANDARD,Altra fila – giornaliero alta stagione,Rows 4+,"€25,00",25.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,pinedo_beach_bibione,Pinedo Beach,https://stabilimenti.bibionemare.com/en/,PRIMA FILA,Prima fila – giornaliero alta stagione,Alta stagione prima fila,"€34,50",34.5,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,pinedo_beach_bibione,Pinedo Beach,https://stabilimenti.bibionemare.com/en/,PRIMA FILA,Prima fila – mezza giornata,Pomeridiano alta stagione,"€24,00",24.0,EUR,per_half_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,pinedo_beach_bibione,Pinedo Beach,https://stabilimenti.bibionemare.com/en/,HP ZONE,Zona HP – giornaliero alta stagione,Area speciale HP zone,"€23,00",23.0,EUR,per_day,beach_service,beach_umbrella_premium,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
bibionemare,pinedo_beach_bibione,Pinedo Beach,https://stabilimenti.bibionemare.com/en/,STANDARD,Standard rows – giornaliero alta stagione,Alta stagione standard,"€28,00",28.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimenti.bibionemare.com/en/bibione-prices.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia14e15_lignano,Ufficio Spiaggia 14 e 15,http://www.spiaggia14e15.it/it/listino.php,PRIMA FILA,Ombrellone+2lettini prima fila – giornaliero bassa stagione,Bassa stagione prima fila,"€19,00",19.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,http://www.spiaggia14e15.it/it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia14e15_lignano,Ufficio Spiaggia 14 e 15,http://www.spiaggia14e15.it/it/listino.php,PRIMA FILA,Ombrellone+2lettini prima fila – giornaliero alta stagione,Alta stagione (luglio-agosto),"€25,00",25.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,http://www.spiaggia14e15.it/it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia14e15_lignano,Ufficio Spiaggia 14 e 15,http://www.spiaggia14e15.it/it/listino.php,PRIMA FILA,Ombrellone+2lettini prima fila – stagionale,Stagione completa prima fila,"€1.600,00",1600.0,EUR,per_season,beach_service,beach_subscription_season,high,,2026-06-01T14:30:00Z,http://www.spiaggia14e15.it/it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia14e15_lignano,Ufficio Spiaggia 14 e 15,http://www.spiaggia14e15.it/it/listino.php,STANDARD,Ombrellone+2lettini 4a+ fila – giornaliero alta stagione,Quarta fila e oltre,"€21,00",21.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,http://www.spiaggia14e15.it/it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia14e15_lignano,Ufficio Spiaggia 14 e 15,http://www.spiaggia14e15.it/it/listino.php,STANDARD,Ombrellone+2lettini standard – stagionale,Stagionale file interne,"€1.250,00",1250.0,EUR,per_season,beach_service,beach_subscription_season,high,,2026-06-01T14:30:00Z,http://www.spiaggia14e15.it/it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia14e15_lignano,Ufficio Spiaggia 14 e 15,http://www.spiaggia14e15.it/it/listino.php,ARREDI,Cabina – giornaliero alta stagione,Cabina privata,"€10,00",10.0,EUR,one_off,beach_service,beach_cabin_day,high,,2026-06-01T14:30:00Z,http://www.spiaggia14e15.it/it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia14e15_lignano,Ufficio Spiaggia 14 e 15,http://www.spiaggia14e15.it/it/listino.php,ARREDI,Cabina – stagionale,Cabina stagionale,"€500,00",500.0,EUR,per_season,beach_service,beach_cabin_season,high,,2026-06-01T14:30:00Z,http://www.spiaggia14e15.it/it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia14e15_lignano,Ufficio Spiaggia 14 e 15,http://www.spiaggia14e15.it/it/listino.php,ARREDI,Sdraio – giornaliero alta stagione,Sedia a sdraio,"€4,00",4.0,EUR,per_day,beach_service,beach_chair,high,,2026-06-01T14:30:00Z,http://www.spiaggia14e15.it/it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia14e15_lignano,Ufficio Spiaggia 14 e 15,http://www.spiaggia14e15.it/it/listino.php,ARREDI,Lettino – giornaliero alta stagione,Lettino singolo,"€7,00",7.0,EUR,per_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,http://www.spiaggia14e15.it/it/listino.php,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia_duke_lignano,La Spiaggia di Duke,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,STANDARD,Ombrellone+2lettini rows 7+ – giornaliero,Fila 7 e oltre,"€23,00 - €25,00",24.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,medium,,2026-06-01T14:30:00Z,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia_duke_lignano,La Spiaggia di Duke,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,PRIMA FILA,Ombrellone+2lettini rows 1-6 – giornaliero,Prima fila fino a sesta,"€28,00 - €30,00",29.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,medium,,2026-06-01T14:30:00Z,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia_duke_lignano,La Spiaggia di Duke,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,STANDARD,Ombrellone+2lettini rows 7+ – settimanale,Settimanale fila interna,"€140,00 - €155,00",147.5,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,medium,,2026-06-01T14:30:00Z,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia_duke_lignano,La Spiaggia di Duke,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,PRIMA FILA,Ombrellone+2lettini rows 1-6 – settimanale,Settimanale prima fila,"€170,00 - €190,00",180.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,medium,,2026-06-01T14:30:00Z,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia_duke_lignano,La Spiaggia di Duke,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,ARREDI,Lettino aggiuntivo – giornaliero,Extra lettino,"€8,00",8.0,EUR,per_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,summer_2026,2026-05-01,2026-09-30,beach
direct_website,spiaggia_duke_lignano,La Spiaggia di Duke,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,ARREDI,Sedia – giornaliero,Sedia aggiuntiva,"€7,00",7.0,EUR,per_day,beach_service,beach_chair,high,,2026-06-01T14:30:00Z,https://www.laspiaggiadiduke.com/index.php/it/tariffe-e-prenotazioni,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_lido_alassio,Bagni Lido,https://www.bagnilido.com/,BASSA STAGIONE,Ombrellone+2lettini+sdraio – prima fila bassa stagione,"Maggio, giugno, settembre prima fila","€50,00",50.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagnilido.com/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_lido_alassio,Bagni Lido,https://www.bagnilido.com/,BASSA STAGIONE,Ombrellone+2lettini+sdraio – seconda fila bassa stagione,Seconda fila bassa stagione,"€40,00",40.0,EUR,per_day,beach_service,beach_umbrella_standard,high,,2026-06-01T14:30:00Z,https://www.bagnilido.com/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_lido_alassio,Bagni Lido,https://www.bagnilido.com/,BASSA STAGIONE,Ombrellone+2lettini+sdraio – quarta-quinta fila bassa stagione,Quarta-quinta fila,"€30,00",30.0,EUR,per_day,beach_service,beach_umbrella_standard,high,,2026-06-01T14:30:00Z,https://www.bagnilido.com/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_lido_alassio,Bagni Lido,https://www.bagnilido.com/,ALTA STAGIONE,Ombrellone+2lettini+sdraio – prima fila alta stagione,Luglio-agosto prima fila,"€70,00",70.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagnilido.com/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_lido_alassio,Bagni Lido,https://www.bagnilido.com/,ALTA STAGIONE,Ombrellone+2lettini+sdraio – quinta fila alta stagione,Quinta fila alta stagione,"€45,00",45.0,EUR,per_day,beach_service,beach_umbrella_standard,high,,2026-06-01T14:30:00Z,https://www.bagnilido.com/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_lido_alassio,Bagni Lido,https://www.bagnilido.com/,ABBONAMENTI,Mensile prima fila – bassa stagione,Maggio/giugno/settembre,"€1.300,00",1300.0,EUR,per_month,beach_service,beach_subscription_month,high,,2026-06-01T14:30:00Z,https://www.bagnilido.com/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_lido_alassio,Bagni Lido,https://www.bagnilido.com/,ABBONAMENTI,Mensile prima fila – alta stagione,Luglio/agosto,"€2.000,00",2000.0,EUR,per_month,beach_service,beach_subscription_month,high,,2026-06-01T14:30:00Z,https://www.bagnilido.com/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_carlo_alassio,Bagni Carlo,https://www.bagnicarlo.it/,PRIMA FILA,Ombrellone+2lettini prima fila – bassa stagione,"Prima fila (maggio, giugno, settembre)","€45,00",45.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagnicarlo.it/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_carlo_alassio,Bagni Carlo,https://www.bagnicarlo.it/,PRIMA FILA,Ombrellone+2lettini prima fila – alta stagione,Prima fila luglio-agosto,"€65,00",65.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagnicarlo.it/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_carlo_alassio,Bagni Carlo,https://www.bagnicarlo.it/,PRIMA FILA,Ombrellone+2lettini prima fila – weekend supplement,Sabato/domenica/festivi +€5,"€70,00",70.0,EUR,per_day_weekend,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://www.bagnicarlo.it/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_carlo_alassio,Bagni Carlo,https://www.bagnicarlo.it/,SECONDA FILA,Ombrellone+2lettini seconda fila – alta stagione,Seconda fila alta stagione,"€60,00",60.0,EUR,per_day,beach_service,beach_umbrella_standard,high,,2026-06-01T14:30:00Z,https://www.bagnicarlo.it/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_carlo_alassio,Bagni Carlo,https://www.bagnicarlo.it/,TERZA FILA,Ombrellone+2lettini terza fila – alta stagione,Terza fila alta stagione,"€55,00",55.0,EUR,per_day,beach_service,beach_umbrella_standard,high,,2026-06-01T14:30:00Z,https://www.bagnicarlo.it/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_carlo_alassio,Bagni Carlo,https://www.bagnicarlo.it/,ARREDI,Ingresso adulto – giornaliero,Ingresso,"€7,00",7.0,EUR,per_day,beach_service,beach_entry_fee,high,,2026-06-01T14:30:00Z,https://www.bagnicarlo.it/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_carlo_alassio,Bagni Carlo,https://www.bagnicarlo.it/,ARREDI,Cabina – giornaliero,Cabina spogliatoio,"€10,00",10.0,EUR,one_off,beach_service,beach_cabin_day,high,,2026-06-01T14:30:00Z,https://www.bagnicarlo.it/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagni_carlo_alassio,Bagni Carlo,https://www.bagnicarlo.it/,ARREDI,Sedia regista – giornaliero,Sedia da regista,"€10,00",10.0,EUR,per_day,beach_service,beach_chair,high,,2026-06-01T14:30:00Z,https://www.bagnicarlo.it/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rosanna_alghero,Stabilimento Balneare Rosanna,https://stabilimentorosanna.it/about/,STANDARD,Postazione standard – giugno,Ombrellone+2lettini standard,"€25,00",25.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimentorosanna.it/about/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rosanna_alghero,Stabilimento Balneare Rosanna,https://stabilimentorosanna.it/about/,STANDARD,Postazione standard – luglio,Ombrellone+2lettini standard,"€30,00",30.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimentorosanna.it/about/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rosanna_alghero,Stabilimento Balneare Rosanna,https://stabilimentorosanna.it/about/,STANDARD,Postazione standard – agosto,Ombrellone+2lettini standard,"€40,00",40.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimentorosanna.it/about/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rosanna_alghero,Stabilimento Balneare Rosanna,https://stabilimentorosanna.it/about/,DELUXE,Postazione deluxe prima fila – giugno,Ombrellone+2lettini+materassini prima fila,"€35,00",35.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://stabilimentorosanna.it/about/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rosanna_alghero,Stabilimento Balneare Rosanna,https://stabilimentorosanna.it/about/,DELUXE,Postazione deluxe prima fila – luglio,Prima fila luglio,"€40,00",40.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://stabilimentorosanna.it/about/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rosanna_alghero,Stabilimento Balneare Rosanna,https://stabilimentorosanna.it/about/,DELUXE,Postazione deluxe prima fila – agosto,Prima fila agosto,"€50,00",50.0,EUR,per_day,beach_service,beach_umbrella_first_row,high,,2026-06-01T14:30:00Z,https://stabilimentorosanna.it/about/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,rosanna_alghero,Stabilimento Balneare Rosanna,https://stabilimentorosanna.it/about/,DELUXE,Postazione standard domenica – giugno,Domenica/festivi standard,"€30,00",30.0,EUR,per_day_weekend,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://stabilimentorosanna.it/about/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,STAGIONE,Posto spiaggia – maggio/settembre,Giornaliero bassa stagione (max 4 persone),"€20,00",20.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,STAGIONE,Posto spiaggia – giugno,Giornaliero giugno,"€22,00",22.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,STAGIONE,Posto spiaggia – luglio/agosto,Giornaliero alta stagione,"€27,00",27.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,STAGIONE,Posto spiaggia – 8-23 agosto,Peak alta stagione,"€30,00",30.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,ABBONAMENTI,Stagionale standard fila bassa,Stagione completa file posteriori,"€1.050,00",1050.0,EUR,per_season,beach_service,beach_subscription_season,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,ABBONAMENTI,Stagionale row 10,Stagionale row 10,"€1.450,00",1450.0,EUR,per_season,beach_service,beach_subscription_season,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,ABBONAMENTI,Stagionale cabina inclusa,Stagionale con ombrellone+2lettini+cabina,"€1.800,00",1800.0,EUR,per_season,beach_service,beach_subscription_season,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,ABBONAMENTI,Settimanale luglio/agosto,7 giorni alta stagione,"€160,00",160.0,EUR,per_week,beach_service,beach_subscription_week,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,ARREDI,Lettino aggiuntivo – alta stagione,Lettino extra,"€10,00",10.0,EUR,per_day,beach_service,beach_sunbed,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,bagno_duilio_viareggio,Bagno Duilio,https://bagnoduilio.it/prezzi/,ARREDI,Cabina – alta stagione,Cabina giornaliera,"€8,00",8.0,EUR,one_off,beach_service,beach_cabin_day,high,,2026-06-01T14:30:00Z,https://bagnoduilio.it/prezzi/,summer_2026,2026-05-01,2026-09-30,beach
direct_website,balmor_cervia,Balmor,https://www.balmor.it/,ALTA STAGIONE,Ombrellone+2lettini alta stagione – giornaliero,01/07-25/08 standard,"€25,00",25.0,EUR,per_day,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T14:30:00Z,https://www.balmor.it/wp-content/uploads/2024/05/tariffe-spiaggia-balmor-2024.pdf,summer_2026,2026-05-01,2026-09-30,beach
