source_platform,source_venue_id,venue_name,venue_url,address,city,province,region,postal_code,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,google_maps_url,instagram,facebook,booking_provider,vertical
osm,node/10910824455,Lido OltreMare,https://www.openstreetmap.org/node/10910824455,Francavilla al Mare,Francavilla al Mare,,,66023,42.4176806,14.2972506,beach_resort,,,,+393394631094,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4176806,14.2972506",,,,beach
osm,node/10910824870,Bagni Da Gianni,https://www.openstreetmap.org/node/10910824870,,,,,,42.4188646,14.2951537,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4188646,14.2951537",,,,beach
osm,node/10910824949,Bagni Nettuno,https://www.openstreetmap.org/node/10910824949,,,,,,42.4195963,14.2939051,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4195963,14.2939051",,,,beach
osm,node/10910863277,Bagni Da Franco,https://www.openstreetmap.org/node/10910863277,,,,,,42.4199951,14.2932332,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4199951,14.2932332",,,,beach
osm,node/10910863278,Capo Verde,https://www.openstreetmap.org/node/10910863278,,,,,,42.4198782,14.2934331,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4198782,14.2934331",,,,beach
osm,node/10910863279,Lido Sirena,https://www.openstreetmap.org/node/10910863279,,,,,,42.4202397,14.2927805,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4202397,14.2927805",,,,beach
osm,node/10914450401,Lido Cortesito,https://www.openstreetmap.org/node/10914450401,Lungomare John Fitzgerald Kennedy,,,,,42.421477,14.2906962,beach_resort,,,,+393388654428,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.421477,14.2906962",,,,beach
osm,node/10916868326,Mailbù,https://www.openstreetmap.org/node/10916868326,"Via Trieste, Rodi Garganico",Rodi Garganico,,,71012,41.9293904,15.8930087,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=41.9293904,15.8930087",,,,beach
osm,node/10916868331,Corallo,https://www.openstreetmap.org/node/10916868331,"Via Trieste, Rodi Garganico",Rodi Garganico,,,71012,41.9293236,15.89217,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=41.9293236,15.89217",,,,beach
osm,node/10917629754,Vittoria Beach,https://www.openstreetmap.org/node/10917629754,,,,,,42.4217618,14.2900885,beach_resort,,,,+393387250805,https://www.vittoriabeach.it/,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4217618,14.2900885",,,,beach
osm,node/10921086815,Lido Mare Nostrum,https://www.openstreetmap.org/node/10921086815,,,,,,42.4229325,14.2884763,beach_resort,,,,+393478768205,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4229325,14.2884763",,,,beach
osm,node/10921086824,Lido La Bussola,https://www.openstreetmap.org/node/10921086824,,,,,,42.4237639,14.2872457,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4237639,14.2872457",,,,beach
osm,node/10921099967,Spiagga Libera,https://www.openstreetmap.org/node/10921099967,Via Cristoforo Colombo,,,,,42.4246792,14.285882,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4246792,14.285882",,,,beach
osm,node/10921443883,Lido La Riviera Da Eraldo,https://www.openstreetmap.org/node/10921443883,Via Cristoforo Colombo,,,,,42.4249535,14.2854471,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4249535,14.2854471",,,,beach
osm,node/10921443891,Lido Bluemarine,https://www.openstreetmap.org/node/10921443891,Via Cristoforo Colombo,,,,,42.4252472,14.2850792,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4252472,14.2850792",,,,beach
osm,node/10921443898,Lido Conchiglia Azzurra,https://www.openstreetmap.org/node/10921443898,Via Cristoforo Colombo,,,,,42.425705,14.284462,beach_resort,,,,+393209013113,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.425705,14.284462",,,,beach
osm,node/10921449011,Lido Orizzonte Beach,https://www.openstreetmap.org/node/10921449011,,,,,,42.4261494,14.2837958,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.4261494,14.2837958",,,,beach
osm,node/10935396405,Strada Castagnole stabilimento Osram,https://www.openstreetmap.org/node/10935396405,,,,,,45.6793914,12.2044435,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6793914,12.2044435",,,,beach
osm,node/10935396498,Strada Castagnole stabilimento Osram,https://www.openstreetmap.org/node/10935396498,,,,,,45.6788579,12.2050769,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6788579,12.2050769",,,,beach
osm,node/10951605900,Lido Gandoli,https://www.openstreetmap.org/node/10951605900,"via lido gandoli, Leporano",Leporano,,,74020,40.3803472,17.2977785,beach_resort,,,,+39 099 533 1088,https://www.lidogandoli.it/,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=40.3803472,17.2977785",,,,beach
osm,node/10965881454,Fonte il Bagnolo,https://www.openstreetmap.org/node/10965881454,,,,,,43.192052,11.6349729,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=43.192052,11.6349729",,,,beach
osm,node/10974239251,Stabilimento Balneare Bach Volley,https://www.openstreetmap.org/node/10974239251,Falconara Marittima,Falconara Marittima,,,,43.6261177,13.4072836,beach_resort,,,,,,24/7,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=43.6261177,13.4072836",,,,beach
osm,node/10979324566,Lido Calypso,https://www.openstreetmap.org/node/10979324566,,,,,,38.677403,15.892078,fast_food,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=38.677403,15.892078",,,,beach
osm,node/10984571687,Lido Charly,https://www.openstreetmap.org/node/10984571687,,,,,,38.676993,15.8909146,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=38.676993,15.8909146",,,,beach
osm,node/11002983740,Lido Alex,https://www.openstreetmap.org/node/11002983740,,,,,,38.6753996,15.8894545,restaurant,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=38.6753996,15.8894545",,,,beach
osm,node/11005606809,Azienda Agricola Daniela Bagnis,https://www.openstreetmap.org/node/11005606809,"Località Vicari 2, Giusvalla",Giusvalla,,,17010,44.4519155,8.3824973,,,,,+39 333 247 1926,https://www.bagnisliguria.it/,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=44.4519155,8.3824973",,,,beach
osm,node/11013423077,Baretto Lido Morelli,https://www.openstreetmap.org/node/11013423077,,,,,,40.8110396,17.5234338,cafe,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=40.8110396,17.5234338",,,,beach
osm,node/11022009454,Arredo Bagno,https://www.openstreetmap.org/node/11022009454,,,,,,43.0736161,12.3412115,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=43.0736161,12.3412115",,,,beach
osm,node/11023074030,Latina Via del Lido,https://www.openstreetmap.org/node/11023074030,,,,,,41.441581,12.8840139,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=41.441581,12.8840139",,,,beach
osm,node/11023074044,Latina Lido Via Ustica,https://www.openstreetmap.org/node/11023074044,,,,,,41.4147798,12.8464106,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=41.4147798,12.8464106",,,,beach
osm,node/11023358660,"Latina Via del Lido, 122",https://www.openstreetmap.org/node/11023358660,,,,,,41.4484608,12.8903675,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=41.4484608,12.8903675",,,,beach
osm,node/11027583399,Amazon Hub Locker - Lidovino,https://www.openstreetmap.org/node/11027583399,,,,,,42.0633352,14.7764555,parcel_locker,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.0633352,14.7764555",,,,beach
osm,node/11033018168,Ecotaurus - Noleggio Bagni Chimici,https://www.openstreetmap.org/node/11033018168,"Piazzale Tripoli 22, Milano",Milano,,,20146,45.4600171,9.1478308,,,,,,https://www.ecotaurus.it/,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.4600171,9.1478308",,,,beach
osm,node/11034264661,Bagni Tina,https://www.openstreetmap.org/node/11034264661,,,,,,40.6399947,14.4031701,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=40.6399947,14.4031701",,,,beach
osm,node/11037082726,Acquario A,https://www.openstreetmap.org/node/11037082726,,,,,,45.6320368,13.0492549,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6320368,13.0492549",,,,beach
osm,node/11037082727,Acquario B,https://www.openstreetmap.org/node/11037082727,,,,,,45.6321132,13.0506688,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6321132,13.0506688",,,,beach
osm,node/11037082728,Acquario C,https://www.openstreetmap.org/node/11037082728,,,,,,45.631429,13.0511291,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.631429,13.0511291",,,,beach
osm,node/11037082729,Acquario D,https://www.openstreetmap.org/node/11037082729,,,,,,45.6313934,13.0504042,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6313934,13.0504042",,,,beach
osm,node/11037082730,Sagittario A,https://www.openstreetmap.org/node/11037082730,,,,,,45.6318685,13.0469613,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6318685,13.0469613",,,,beach
osm,node/11037082731,Sagittario B,https://www.openstreetmap.org/node/11037082731,,,,,,45.6319596,13.04836,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6319596,13.04836",,,,beach
osm,node/11037082732,Sagittario F,https://www.openstreetmap.org/node/11037082732,,,,,,45.6311954,13.0477258,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6311954,13.0477258",,,,beach
osm,node/11037082733,Sagittario G,https://www.openstreetmap.org/node/11037082733,,,,,,45.6311954,13.046848,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6311954,13.046848",,,,beach
osm,node/11037082734,Sagittario C,https://www.openstreetmap.org/node/11037082734,,,,,,45.6312152,13.0490678,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6312152,13.0490678",,,,beach
osm,node/11037082735,Sagittario D,https://www.openstreetmap.org/node/11037082735,,,,,,45.6312033,13.0486884,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6312033,13.0486884",,,,beach
osm,node/11037082736,Sagittario E,https://www.openstreetmap.org/node/11037082736,,,,,,45.6312073,13.0483147,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6312073,13.0483147",,,,beach
osm,node/11037082737,Pineda A,https://www.openstreetmap.org/node/11037082737,,,,,,45.6277482,12.9988436,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6277482,12.9988436",,,,beach
osm,node/11037082738,Pineda B,https://www.openstreetmap.org/node/11037082738,,,,,,45.6277033,12.9981288,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6277033,12.9981288",,,,beach
osm,node/11037925741,Lido Camillo,https://www.openstreetmap.org/node/11037925741,,,,,,40.1478128,18.4877029,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=40.1478128,18.4877029",,,,beach
osm,node/11037925743,Spiaggia Miramare,https://www.openstreetmap.org/node/11037925743,,,,,,40.147276,18.488208,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=40.147276,18.488208",,,,beach
osm,node/11038781473,Quase Nada Beach Club,https://www.openstreetmap.org/node/11038781473,,,,,,41.8459691,16.1796935,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=41.8459691,16.1796935",,,,beach
osm,node/11048491270,Lido Caicco,https://www.openstreetmap.org/node/11048491270,,,,,,40.0371401,18.4628182,beach_resort,,,,,,09:30-19:00,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=40.0371401,18.4628182",,,,beach
osm,node/11051458405,Al Bazar da Alido,https://www.openstreetmap.org/node/11051458405,,,,,,45.5836722,7.8075755,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.5836722,7.8075755",,,,beach
osm,node/11052948661,Bagno PicNic,https://www.openstreetmap.org/node/11052948661,,,,,,44.7133736,12.2403466,restaurant,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=44.7133736,12.2403466",,,,beach
osm,node/11057648327,Firmamento E,https://www.openstreetmap.org/node/11057648327,,,,,,45.6317825,13.0527566,beach_resort,,,,,,24/7,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6317825,13.0527566",,,,beach
osm,node/11059399857,Lo Squalo,https://www.openstreetmap.org/node/11059399857,,,,,,39.678976,15.8163542,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=39.678976,15.8163542",,,,beach
osm,node/11069401962,La Villa Beach,https://www.openstreetmap.org/node/11069401962,,,,,,42.8489625,13.9290728,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8489625,13.9290728",,,,beach
osm,node/11069863813,Auriga A,https://www.openstreetmap.org/node/11069863813,,,,,,45.6325477,13.0584125,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.6325477,13.0584125",,,,beach
osm,node/11074634921,Bagno PicNic,https://www.openstreetmap.org/node/11074634921,,,,,,44.7133541,12.2404383,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=44.7133541,12.2404383",,,,beach
osm,node/11077653759,Lido Albachiara,https://www.openstreetmap.org/node/11077653759,,,,,,37.7782411,15.2304518,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=37.7782411,15.2304518",,,,beach
osm,node/11077670836,Lido Mare Kambo,https://www.openstreetmap.org/node/11077670836,,,,,,37.7856077,15.2354997,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=37.7856077,15.2354997",,,,beach
osm,node/11077670847,Lido Bosco Marino,https://www.openstreetmap.org/node/11077670847,,,,,,37.7852325,15.2352047,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=37.7852325,15.2352047",,,,beach
osm,node/11080760906,Lido Bike,https://www.openstreetmap.org/node/11080760906,,,,,,45.802211,8.7801981,bicycle_rental,,,,,,"Mo-Su,PH 07:30-20:00",False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=45.802211,8.7801981",,,,beach
osm,node/11081416391,Carizza,https://www.openstreetmap.org/node/11081416391,,,,,,36.717234,14.8171422,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=36.717234,14.8171422",,,,beach
osm,node/11083840663,Bagno Vignoni Bivio,https://www.openstreetmap.org/node/11083840663,,,,,,43.0284451,11.6252404,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=43.0284451,11.6252404",,,,beach
osm,node/11083840664,Bagno Vignoni Bivio,https://www.openstreetmap.org/node/11083840664,,,,,,43.0285782,11.6255603,,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=43.0285782,11.6255603",,,,beach
osm,node/11084216419,Amare beach,https://www.openstreetmap.org/node/11084216419,,,,,,42.8048985,13.9430122,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8048985,13.9430122",,,,beach
osm,node/11084216420,Punto G,https://www.openstreetmap.org/node/11084216420,,,,,,42.8056424,13.9424775,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8056424,13.9424775",,,,beach
osm,node/11084216421,Sirenetta,https://www.openstreetmap.org/node/11084216421,,,,,,42.8062817,13.9423349,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8062817,13.9423349",,,,beach
osm,node/11084216422,Marconi,https://www.openstreetmap.org/node/11084216422,,,,,,42.8066841,13.9422696,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8066841,13.9422696",,,,beach
osm,node/11084216423,Sayonara,https://www.openstreetmap.org/node/11084216423,,,,,,42.8081414,13.9413645,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8081414,13.9413645",sayonarabeachclub,,,beach
osm,node/11084216424,Lo zeffiro,https://www.openstreetmap.org/node/11084216424,,,,,,42.8086949,13.9411586,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8086949,13.9411586",,,,beach
osm,node/11084216425,La capannina,https://www.openstreetmap.org/node/11084216425,,,,,,42.8094678,13.9409566,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8094678,13.9409566",,,,beach
osm,node/11084216426,Bagni Vittorio,https://www.openstreetmap.org/node/11084216426,,,,,,42.8105313,13.9408318,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8105313,13.9408318",,,,beach
osm,node/11084216427,Santa Fe,https://www.openstreetmap.org/node/11084216427,,,,,,42.8113158,13.940408,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8113158,13.940408",,,,beach
osm,node/11084223751,Frontemare,https://www.openstreetmap.org/node/11084223751,,,,,,42.7838141,13.953564,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7838141,13.953564",,,,beach
osm,node/11084223752,Il canarino,https://www.openstreetmap.org/node/11084223752,,,,,,42.7871859,13.9517046,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7871859,13.9517046",,,,beach
osm,node/11084223753,Le tamerici,https://www.openstreetmap.org/node/11084223753,,,,,,42.7880754,13.9511906,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7880754,13.9511906",,,,beach
osm,node/11084223754,Bandiera gialla,https://www.openstreetmap.org/node/11084223754,,,,,,42.7893983,13.9505167,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7893983,13.9505167",,,,beach
osm,node/11084223755,Venus,https://www.openstreetmap.org/node/11084223755,,,,,,42.7910526,13.9496149,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7910526,13.9496149",,,,beach
osm,node/11084223756,Welcome,https://www.openstreetmap.org/node/11084223756,,,,,,42.7917245,13.94921,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7917245,13.94921",,,,beach
osm,node/11084229457,Chiaro di luna,https://www.openstreetmap.org/node/11084229457,,,,,,42.7925568,13.9487103,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7925568,13.9487103",,,,beach
osm,node/11084229458,Irene,https://www.openstreetmap.org/node/11084229458,,,,,,42.79383,13.9480497,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.79383,13.9480497",,,,beach
osm,node/11084229459,Il gabbiano,https://www.openstreetmap.org/node/11084229459,,,,,,42.7930951,13.948412,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7930951,13.948412",,,,beach
osm,node/11084229461,La tartaruga,https://www.openstreetmap.org/node/11084229461,,,,,,42.7959246,13.9469322,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7959246,13.9469322",,,,beach
osm,node/11084229462,Abruzzo resort,https://www.openstreetmap.org/node/11084229462,,,,,,42.7964793,13.9466319,beach_resort,,,,,https://www.abruzzo-resort.it/,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7964793,13.9466319",,,,beach
osm,node/11084229463,Conchiglia,https://www.openstreetmap.org/node/11084229463,,,,,,42.7987191,13.9456722,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7987191,13.9456722",,,,beach
osm,node/11084230491,Hotel king beach,https://www.openstreetmap.org/node/11084230491,,,,,,42.8337753,13.9329993,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8337753,13.9329993",,,,beach
osm,node/11084230492,Stella d'oro,https://www.openstreetmap.org/node/11084230492,,,,,,42.8343016,13.9327951,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8343016,13.9327951",,,,beach
osm,node/11084230493,Boracay,https://www.openstreetmap.org/node/11084230493,,,,,,42.8346593,13.9327355,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8346593,13.9327355",,,,beach
osm,node/11084230494,Barbanera,https://www.openstreetmap.org/node/11084230494,,,,,,42.8352938,13.9325767,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8352938,13.9325767",,,,beach
osm,node/11084230495,Galliano,https://www.openstreetmap.org/node/11084230495,,,,,,42.8355829,13.9324774,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8355829,13.9324774",,,,beach
osm,node/11084230496,Nettuno,https://www.openstreetmap.org/node/11084230496,,,,,,42.8359344,13.9323753,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8359344,13.9323753",,,,beach
osm,node/11084230498,Calypso,https://www.openstreetmap.org/node/11084230498,,,,,,42.8365293,13.9321143,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8365293,13.9321143",,,,beach
osm,node/11084230499,Riccione beach,https://www.openstreetmap.org/node/11084230499,,,,,,42.836781,13.9322419,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.836781,13.9322419",,,,beach
osm,node/11084262708,Magnola dry,https://www.openstreetmap.org/node/11084262708,,,,,,42.7994275,13.9453711,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7994275,13.9453711",,,,beach
osm,node/11084262709,Sunshine,https://www.openstreetmap.org/node/11084262709,,,,,,42.7996328,13.9451154,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7996328,13.9451154",,,,beach
osm,node/11084262710,Sirena,https://www.openstreetmap.org/node/11084262710,,,,,,42.7999713,13.9450461,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.7999713,13.9450461",,,,beach
osm,node/11084262711,Lady G mare,https://www.openstreetmap.org/node/11084262711,,,,,,42.800323,13.9448758,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.800323,13.9448758",,,,beach
osm,node/11084262712,Quattro palme,https://www.openstreetmap.org/node/11084262712,,,,,,42.8019736,13.9443688,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8019736,13.9443688",,,,beach
osm,node/11084262713,Righi a mare,https://www.openstreetmap.org/node/11084262713,,,,,,42.8032944,13.9438677,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8032944,13.9438677",,,,beach
osm,node/11084262714,Lato sud,https://www.openstreetmap.org/node/11084262714,,,,,,42.8038088,13.9437469,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8038088,13.9437469",,,,beach
osm,node/11084262715,Maristella,https://www.openstreetmap.org/node/11084262715,,,,,,42.8044379,13.9432261,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8044379,13.9432261",,,,beach
osm,node/11084287087,L'oasi,https://www.openstreetmap.org/node/11084287087,,,,,,42.8119856,13.940204,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8119856,13.940204",,,,beach
osm,node/11084287088,Manakara,https://www.openstreetmap.org/node/11084287088,,,,,,42.8130316,13.9392495,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8130316,13.9392495",,,,beach
osm,node/11084287089,Garden lido,https://www.openstreetmap.org/node/11084287089,,,,,,42.8132262,13.939398,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8132262,13.939398",,,,beach
osm,node/11084287090,Bagni Gigino,https://www.openstreetmap.org/node/11084287090,,,,,,42.8146354,13.9393465,beach_resort,,,,,,,False,,ok,2026-06-01T14:12:38Z,"https://www.google.com/maps/search/?api=1&query=42.8146354,13.9393465",,,,beach
