source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names,nil_quartiere,name_source,source_provenance,opening_hours_source
comune_milano,ckan_C-PE_7353,Bar Lucia,,"Via ROSSI PELLEGRINO 81, 20161, Milano",Milano,45.513871,9.173479,e - Bar gastronomici e simili; f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Lucia,AFFORI,osm_overpass,comune_milano|osm,typical_by_type
osm,,Bar Lucio,,,Milano,45.439165,9.228762,,,,,,,Mo-Sa 08:00-16:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Lucio,,osm_overpass,osm,osm
comune_milano,ckan_PE_25981,Bar Lucy's Tabaccheria,,"Piazza CINQUE GIORNATE 5, 20129, Milano",Milano,45.462629,9.207896,"c - Tavole calde,self service, fast food e simili; e - Bar gastronomici e simili; f - Bar caffè e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Lucy's Tabaccheria,XXII MARZO,osm_overpass,comune_milano|osm,typical_by_type
osm,,Bar Luna,,,Milano,45.508918,9.199859,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Luna,,osm_overpass,osm,typical_by_type
osm,,Bar luna,,,Milano,45.470876,9.212703,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar luna,,osm_overpass,osm,typical_by_type
osm,,Bar M40,,"Viale Marche 40, 20159, Milano",Milano,45.496027,9.193534,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar M40,,osm_overpass,osm,typical_by_type
osm,,Bar Madonnina,,Piazzetta Pattari 1,Milano,45.464781,9.193507,,,,,+39 02 86464947,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Madonnina,,osm_overpass,osm,typical_by_type
comune,35e528c92b,Bar Magic Games,,"Via Carlo Osma 5, 20151, Milano",Milano,45.486284,9.129048,f - Bar caffè e simili,,,,+39023087535,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Magic Games,,osm_overpass,comune|osm,typical_by_type
comune_milano,ckan_C-PE_8056,Bar Manu,,"Viale LOMBARDIA 64, 20131, Milano",Milano,45.486550,9.223768,f - Bar caffè e simili,,,,+39 02 26829615,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Manu,LORETO - CASORETTO - NOLO,osm_overpass,comune_milano|osm,typical_by_type
comune,ckan_PE_25552,Bar Mascagni,,"Viale BACCHIGLIONE 2, 20139, Milano",Milano,45.442534,9.219722,e - Bar gastronomici e simili,,,,+39 0236748025,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Mascagni,LODI - CORVETTO,osm_overpass,comune|comune_milano|osm,typical_by_type
comune,1366c208b4,Bar Mauri,,,Milano,45.483624,9.165783,bar,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Mauri,,osm_overpass,comune|osm,typical_by_type
osm,,Bar Mauro,,,Milano,45.472736,9.224146,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Mauro,,osm_overpass,osm,typical_by_type
osm,,Bar Max,,,Milano,45.464969,9.091392,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Max,,osm_overpass,osm,typical_by_type
comune_milano,ckan_C-PE_4639,Bar Memory,,"Via ROSELLINI IPPOLITO 26, 20124, Milano",Milano,45.490978,9.195509,e - Bar gastronomici e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Memory,ISOLA,osm_overpass,comune_milano|osm,typical_by_type
comune_milano,ckan_C-PE_4719,Bar Menabrea,,"Via MENABREA LUIGI FEDERICO 26, 20159, Milano",Milano,45.496888,9.185690,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Menabrea,ISOLA,osm_overpass,comune_milano|osm,typical_by_type
osm,845290,Bar Mercurio,,"Via Giuseppe Mazzini, 3, 20123, Milano",Milano,45.462784,9.188622,"Piatti vegani, Piatti vegetariani, Di Carne, Italiano, Mediterraneo, Pizzeria, Europeo",,,,+39 02 8056153,http://www.barmercurio.it/,Mo-Sa 05:30-20:30,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Mercurio | Mercurio,,osm_overpass,osm|thefork,osm
osm,,Bar Messina,,,Milano,45.481670,9.175702,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Messina,,osm_overpass,osm,typical_by_type
comune,ckan_C-PE_55,Bar Metro,,"Via MARTINITT (DEI) 3, 20146, Milano",Milano,45.466016,9.149429,"e - Bar gastronomici e simili; f - Bar caffè e simili; h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Metro,PORTA MAGENTA,osm_overpass,comune|comune_milano|osm,typical_by_type
comune,ckan_PE_30478,Bar Miani,,"Piazza MIANI GUGLIELMO 2, 20143, Milano",Milano,45.437896,9.154590,e - Bar gastronomici e simili; f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Miani,MONCUCCO - SAN CRISTOFORO,osm_overpass,comune|comune_milano|osm,typical_by_type
osm,,Bar Milano,,,Milano,45.461549,9.187821,,,,,,,Mo-Sa 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Milano,,osm_overpass,osm,osm
comune_milano,ckan_PE_25852,Bar Millennio,,"Via MONTEPULCIANO 21, 20124, Milano",Milano,45.487031,9.213466,e - Bar gastronomici e simili; f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Millennio,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,osm_overpass,comune_milano|osm,typical_by_type
comune_milano,ckan_PE_26080,Bar Mirabello,,"Piazza Carlo Mirabello 5, 20121, Milano",Milano,45.475153,9.190627,"c - Tavole calde,self service, fast food e simili; e - Bar gastronomici e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Mirabello,BRERA,osm_overpass,comune_milano|osm,typical_by_type
comune_milano,ckan_C-PE_15748,Bar Mondino 1994,,"Via Giovanni Battista Niccolini, 20154, Milano",Milano,45.480371,9.177187,f - Bar caffè e simili,,,,+39 02 89052595,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Mondino 1994,SARPI,osm_overpass,comune_milano|osm,typical_by_type
comune_milano,ckan_C-PE_520,Bar Mondo,,"Via SASSARI 10, 20128, Milano",Milano,45.506894,9.229766,e - Bar gastronomici e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Mondo,GORLA - PRECOTTO,osm_overpass,comune_milano|osm,typical_by_type
osm,,Bar Money,,,Milano,45.472198,9.149793,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Money,,osm_overpass,osm,typical_by_type
osm,,Bar Monica,,,Milano,45.495139,9.186901,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Monica,,osm_overpass,osm,typical_by_type
comune_milano,ckan_C-PE_7192,Bar Monte San Gabriele,,"Via MONTE SAN GABRIELE 6, 20127, Milano",Milano,45.504900,9.223299,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Monte San Gabriele,GORLA - PRECOTTO,osm_overpass,comune_milano|osm,typical_by_type
osm,,Bar Mora,,"Via Cesare Arici, 20127, Milano",Milano,45.504492,9.238864,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Mora,,osm_overpass,osm,typical_by_type
osm,,Bar Morbegno,,,Milano,45.492726,9.216542,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Morbegno,,osm_overpass,osm,typical_by_type
comune_milano,ckan_PE_25002,Bar Morgagni,,"Via MORGAGNI GIOVANNI BATTISTA 28, 20129, Milano",Milano,45.478842,9.213436,"c - Tavole calde,self service, fast food e simili; e - Bar gastronomici e simili; f - Bar caffè e simili; h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Morgagni,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,osm_overpass,comune_milano|osm,typical_by_type
comune_milano,ckan_C-PE_4376,Bar Murat,,"Via MURAT GIOACCHINO 38, 20159, Milano",Milano,45.499544,9.190933,e - Bar gastronomici e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Murat,MACIACHINI - MAGGIOLINA,osm_overpass,comune_milano|osm,typical_by_type
osm,,Bar Murat,,,Milano,45.497068,9.191968,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Murat,,osm_overpass,osm,typical_by_type
comune,ckan_PE_25074,Bar Murillo,,"Viale MURILLO SEBASTIANO BARTOLOMEO 33, 20149, Milano",Milano,45.475160,9.143183,"a - Ristorante, trattoria, osteria con cucina e simili; d - Pizzerie e simili; e - Bar gastronomici e simili; f - Bar caffè e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,AMBIGUOUS_TO_REVIEW,False,existing,Bar Murillo,SAN SIRO,osm_overpass,comune|comune_milano|osm,typical_by_type
osm,,Bar Nadia,,,Milano,45.489360,9.231614,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Nadia,,osm_overpass,osm,typical_by_type
osm,,Bar New Deal,,,Milano,45.463759,9.204714,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar New Deal,,osm_overpass,osm,typical_by_type
comune,b1e25c8029,Bar Nievo,,,Milano,45.493970,9.144634,bar,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Nievo,,osm_overpass,comune|osm,typical_by_type
comune_milano,ckan_PE_31606,Bar Oasi,,"Viale TIBALDI 24, 20136, Milano",Milano,45.443312,9.179425,"c - Tavole calde,self service, fast food e simili; e - Bar gastronomici e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Oasi,PORTA TICINESE - CONCA DEL NAVIGLIO,osm_overpass,comune_milano|osm,typical_by_type
comune,dae175cfd1,Bar Oasi,,"Viale Zara 132, Milano",Milano,45.500539,9.197810,bar,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Oasi,,osm_overpass,comune|osm,typical_by_type
osm,,Bar Olimpico,,"Via Giovanni Omboni 3, 20129, Milano",Milano,45.477455,9.209080,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Olimpico,,osm_overpass,osm,typical_by_type
comune,ckan_C-PE_3527,Bar One,,"Via PANTANO 19, 20122, Milano",Milano,45.459291,9.192330,e - Bar gastronomici e simili,,,,+390258304472,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar One,DUOMO,osm_overpass,comune|comune_milano|osm,typical_by_type
comune,030fae9f17,Bar Oratorio San Carlo,,,Milano,45.469884,9.236900,bar,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Oratorio San Carlo,,osm_overpass,comune|osm,typical_by_type
comune,cd840060ee,Bar Oscar,,"Via Rombon 40, 20132, Milano",Milano,45.486151,9.242145,bar,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Oscar,,osm_overpass,comune|osm,typical_by_type
osm,,Bar Ospedale Fatebenefratelli,,,Milano,45.479173,9.191743,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Ospedale Fatebenefratelli,,osm_overpass,osm,typical_by_type
comune_milano,ckan_PE_29982,Bar Palmanova,,"Via BOTTEGO VITTORIO 25, 20132, Milano",Milano,45.503896,9.245585,e - Bar gastronomici e simili; f - Bar caffè e simili,,,,+39 02 27202313,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Palmanova,PADOVA - TURRO - CRESCENZAGO,osm_overpass,comune_milano|osm,typical_by_type
comune_milano,ckan_C-PE_3275,bar paradiso,,"Via TIRABOSCHI GEROLAMO 4, 20135, Milano",Milano,45.452300,9.208876,"e - Bar gastronomici e simili; h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,bar paradiso,PTA ROMANA,osm_overpass,comune_milano|osm,typical_by_type
comune_milano,ckan_PE_25432,Bar Parco VERGA FRANCO 1C01,,"Parco VERGA FRANCO 1C01, 20157, Milano",Milano,45.509904,9.143496,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Parco VERGA FRANCO 1C01,QUARTO OGGIARO - VIALBA - MUSOCCO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_30997,Bar Parco VERGA FRANCO 4C01,,"Parco VERGA FRANCO 4C01, 20157, Milano",Milano,45.509517,9.145859,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Parco VERGA FRANCO 4C01,QUARTO OGGIARO - VIALBA - MUSOCCO,ckan,comune_milano,typical_by_type
osm,,Bar Pegasus,,"Via Cola di Rienzo 10, 20144, Milano",Milano,45.456202,9.159897,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Pegasus,,osm_overpass,osm,typical_by_type
osm,,Bar Peter Pan,,"Piazza della Conciliazione, 20123, Milano",Milano,45.467478,9.166424,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Peter Pan,,osm_overpass,osm,typical_by_type
osm,,Bar Peter Pan,,,Milano,45.449271,9.204090,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Peter Pan,,osm_overpass,osm,typical_by_type
osm,,Bar Pezzotti,,"Via Giovanni Pezzotti 46, 20141, Milano",Milano,45.439373,9.183085,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Pezzotti,,osm_overpass,osm,typical_by_type
comune_milano,ckan_C-PE_12292,Bar Piazza,,"Via ARISTOTELE 15, 20128, Milano",Milano,45.505885,9.224376,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza,GORLA - PRECOTTO,osm_overpass,comune_milano|osm,typical_by_type
comune_milano,ckan_C-PE_1915,Bar Piazza AMATI CARLO 1,,"Piazza AMATI CARLO 1, 20147, Milano",Milano,45.469224,9.126689,e - Bar gastronomici e simili; f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza AMATI CARLO 1,STADIO - IPPODROMI,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_27241,Bar Piazza BRUZZANO 5,,"Piazza BRUZZANO 5, 20161, Milano",Milano,45.527229,9.173601,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza BRUZZANO 5,BRUZZANO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_25584,Bar Piazza CANEVA CARLO 4,,"Piazza CANEVA CARLO 4, 20154, Milano",Milano,45.488232,9.161478,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza CANEVA CARLO 4,GHISOLFA,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_27046,Bar Piazza DUCA D'AOSTA 9,,"Piazza DUCA D'AOSTA 9, 20124, Milano",Milano,45.485802,9.201933,"e - Bar gastronomici e simili; f - Bar caffè e simili; h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza DUCA D'AOSTA 9,STAZIONE CENTRALE - PONTE SEVESO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_31031,Bar Piazza DUOMO (DEL) 20,,"Piazza DUOMO (DEL) 20, 20122, Milano",Milano,45.464265,9.192906,e - Bar gastronomici e simili; f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza DUOMO (DEL) 20,DUOMO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_29926,Bar Piazza FEDELE (SAN) 4,,"Piazza FEDELE (SAN) 4, 20121, Milano",Milano,45.466551,9.191538,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza FEDELE (SAN) 4,DUOMO,ckan,comune_milano,typical_by_type
comune_milano,ckan_C-PE_4862,Bar Piazza FIRENZE 12,,"Piazza FIRENZE 12, 20154, Milano",Milano,45.488853,9.155938,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza FIRENZE 12,GHISOLFA,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_25609,Bar Piazza FIRENZE 19,,"Piazza FIRENZE 19, 20149, Milano",Milano,45.487764,9.154922,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza FIRENZE 19,PORTELLO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_24492,Bar Piazza FORTUNATO GIUSTINO 2B,,"Piazza FORTUNATO GIUSTINO 2B, 20161, Milano",Milano,45.523809,9.175288,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza FORTUNATO GIUSTINO 2B,BRUZZANO,ckan,comune_milano,typical_by_type
comune_milano,ckan_C-PE_20046,Bar Piazza GASPARRI PIETRO 4,,"Piazza GASPARRI PIETRO 4, 20161, Milano",Milano,45.526293,9.162432,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza GASPARRI PIETRO 4,COMASINA,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_25619,Bar Piazza GRAMSCI ANTONIO 12,,"Piazza GRAMSCI ANTONIO 12, 20154, Milano",Milano,45.482292,9.168291,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza GRAMSCI ANTONIO 12,SARPI,ckan,comune_milano,typical_by_type
comune_milano,ckan_C-PE_3187,Bar Piazza IMPERATORE TITO 8,,"Piazza IMPERATORE TITO 8, 20137, Milano",Milano,45.454419,9.218817,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza IMPERATORE TITO 8,UMBRIA - MOLISE - CALVAIRATE,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_27174,Bar Piazza MELOZZO DA FORLI' 5,,"Piazza MELOZZO DA FORLI' 5, 20148, Milano",Milano,45.467622,9.131027,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza MELOZZO DA FORLI' 5,BANDE NERE,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_31609,Bar Piazza OLIVETTI ADRIANO 1,,"Piazza OLIVETTI ADRIANO 1, 20139, Milano",Milano,45.442971,9.203765,e - Bar gastronomici e simili; f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza OLIVETTI ADRIANO 1,SCALO ROMANA,ckan,comune_milano,typical_by_type
comune_milano,ckan_C-PE_4718,Bar Piazza PASOLINI GIUSEPPE 2,,"Piazza PASOLINI GIUSEPPE 2, 20159, Milano",Milano,45.495999,9.186269,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza PASOLINI GIUSEPPE 2,ISOLA,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_28503,Bar Piazza PIEMONTE,,"Piazza PIEMONTE, 20145, Milano",Milano,45.466492,9.155197,e - Bar gastronomici e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza PIEMONTE,PORTA MAGENTA,ckan,comune_milano,typical_by_type
comune_milano,ckan_C-PE_6813,Bar Piazza PREALPI 4,,"Piazza PREALPI 4, 20155, Milano",Milano,45.494892,9.152645,e - Bar gastronomici e simili; f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza PREALPI 4,VILLAPIZZONE - CAGNOLA - BOLDINASCO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_28747,Bar Piazza RISORGIMENTO 4,,"Piazza RISORGIMENTO 4, 20129, Milano",Milano,45.467406,9.210065,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza RISORGIMENTO 4,XXII MARZO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_26762,Bar Piazza RISORGIMENTO 5,,"Piazza RISORGIMENTO 5, 20129, Milano",Milano,45.468315,9.210780,"e - Bar gastronomici e simili; f - Bar caffè e simili; h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza RISORGIMENTO 5,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,ckan,comune_milano,typical_by_type
comune_milano,ckan_C-PE_8031,Bar Piazza SCHIAVONE ANDREA 19,,"Piazza SCHIAVONE ANDREA 19, 20158, Milano",Milano,45.499977,9.163904,e - Bar gastronomici e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza SCHIAVONE ANDREA 19,BOVISA,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_30626,Bar Piazza SEMPIONE 1,,"Piazza SEMPIONE 1, 20145, Milano",Milano,45.475200,9.172233,"f - Bar caffè e simili; h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili; i - Disco bar, america bar, locali serali e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza SEMPIONE 1,PARCO SEMPIONE,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_31530,Bar Piazza SICILIA 1,,"Piazza SICILIA 1, 20146, Milano",Milano,45.464535,9.153756,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza SICILIA 1,PORTA MAGENTA,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_23988,Bar Piazza TIRANA 12,,"Piazza TIRANA 12, 20147, Milano",Milano,45.443934,9.128597,e - Bar gastronomici e simili; f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza TIRANA 12,GIAMBELLINO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_25883,Bar Piazza TIRANA 32,,"Piazza TIRANA 32, 20147, Milano",Milano,45.442566,9.130023,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza TIRANA 32,GIAMBELLINO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_31405,Bar Piazza VENTIQUATTRO MAGGIO 7,,"Piazza VENTIQUATTRO MAGGIO 7, 20136, Milano",Milano,45.452484,9.181179,"h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazza VENTIQUATTRO MAGGIO 7,PORTA TICINESE - CONCA DEL NAVIGLIO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_29430,Bar Piazzale ACCURSIO FRANCESCO 4,,"Piazzale ACCURSIO FRANCESCO 4, 20155, Milano",Milano,45.492732,9.147411,f - Bar caffè e simili,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazzale ACCURSIO FRANCESCO 4,VILLAPIZZONE - CAGNOLA - BOLDINASCO,ckan,comune_milano,typical_by_type
comune_milano,ckan_PE_28369,Bar Piazzale BACONE FRANCESCO 4,,"Piazzale BACONE FRANCESCO 4, 20129, Milano",Milano,45.480024,9.215253,"f - Bar caffè e simili; h - Wine bar, birreria, pub enoteche, caffetteria, sala da te e simili",,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T09:38:38Z,cafe,TARGET,False,existing,Bar Piazzale BACONE FRANCESCO 4,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE,ckan,comune_milano,typical_by_type
