source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names,nil_quartiere,name_source,source_provenance,opening_hours_source
osm,4553587836,Caffetteria Tripoli,,Torino,Torino,45.048967,7.648007,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffetteria Tripoli,,osm_overpass,osm,typical_by_type
osm,2955567664,Caffetteria Valdocco,,Torino,Torino,45.078238,7.675376,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffetteria Valdocco,,osm_overpass,osm,typical_by_type
osm,3147953813,Caffetteria Ventuno,,Torino,Torino,45.050164,7.651649,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffetteria Ventuno,,osm_overpass,osm,typical_by_type
osm,10608658955,Caffetteria Vergnano Dal Tiepolo,,Torino,Torino,45.044930,7.682057,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffetteria Vergnano Dal Tiepolo,,osm_overpass,osm,typical_by_type
osm,320935410,Caffetteria Versailles,,Torino,Torino,45.046612,7.678231,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffetteria Versailles,,osm_overpass,osm,typical_by_type
osm,9140654127,Caffetteria Vigliani,,"Via Onorato Vigliani 184, 10127, Torino",Torino,45.017167,7.654985,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffetteria Vigliani,,osm_overpass,osm,typical_by_type
osm,12971427542,Caffetteria XX Settembre,,Torino,Torino,45.069276,7.681853,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffetteria XX Settembre,,osm_overpass,osm,typical_by_type
osm,3150889089,Caffetteria zeroundici,,"Via San Marino 67 B, 10137, Torino",Torino,45.038575,7.642543,,,,,,,"Mo-Sa 06:00-24:00, Su 07:00-24:00",False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffetteria zeroundici,,osm_overpass,osm,osm
osm,11611018248,Caffetteria “Boulangerie„,,Torino,Torino,45.058737,7.662739,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffetteria “Boulangerie„,,osm_overpass,osm,typical_by_type
osm,6684679585,Caffè,,"Lungo Dora Firenze 21, Torino",Torino,45.080460,7.688690,,,,,,,Mo-Sa 06:00-22:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè,,osm_overpass,osm,osm
osm,1490009459,Caffè 7 note,,Torino,Torino,45.027768,7.654043,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè 7 note,,osm_overpass,osm,typical_by_type
osm,10738632093,Caffè 72,,Torino,Torino,45.015101,7.663077,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè 72,,osm_overpass,osm,typical_by_type
osm,3147953808,Caffè 900,,Torino,Torino,45.051719,7.649768,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè 900,,osm_overpass,osm,typical_by_type
osm,3147953809,Caffè 901,,"Via Tripoli 1, 10136, Torino",Torino,45.051932,7.650221,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè 901,,osm_overpass,osm,typical_by_type
osm,2727242745,Caffè a Gogò & Tabac,,"Via Pio VII 21, 10135, Torino",Torino,45.028317,7.654268,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè a Gogò & Tabac,,osm_overpass,osm,typical_by_type
osm,6740134257,Caffè al 28,,"Via Giuseppe Mazzini 28/A, 10123, Torino",Torino,45.062092,7.686113,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè al 28,,osm_overpass,osm,typical_by_type
osm,2700446956,Caffè Al Bicerin,,"Piazza della Consolata 5, Torino",Torino,45.076236,7.678984,,,,,+39 011 4369325,https://bicerin.it/,Th-Tu 08:30-19:30,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Al Bicerin,,osm_overpass,osm,osm
osm,9542918317,Caffè Al Panatè,,Torino,Torino,45.019745,7.748508,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Al Panatè,,osm_overpass,osm,typical_by_type
osm,11659712782,Caffè Ala,,Torino,Torino,45.075344,7.682581,,,,,,,Mo-Sa 04:00-21:00; Su 06:00-14:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Ala,,osm_overpass,osm,osm
osm,9915188461,Caffè Antico Ristoro Dino,,"Corso Rosselli 1e, Torino",Torino,45.050639,7.664568,,,,,+39 011 3184987,,Mo-Fr 06:00-18:00; Sa 06:00-15:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Antico Ristoro Dino,,osm_overpass,osm,osm
osm,5117627167,Caffè Antonelli,,Torino,Torino,45.063628,7.691873,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Antonelli,,osm_overpass,osm,typical_by_type
osm,5117627133,Caffè ariston,,Torino,Torino,45.065571,7.682380,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè ariston,,osm_overpass,osm,typical_by_type
osm,4667550952,Caffè Aroma,,"Corso Inghilterra 45b, 10138, Torino",Torino,45.074843,7.666764,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Aroma,,osm_overpass,osm,typical_by_type
osm,1487933346,Caffè Baratti e Milano,,Torino,Torino,45.069721,7.686606,,,,,+39 011 4407138,https://www.barattiemilano.it/caffe-baratti,Tu-Su 09:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Baratti e Milano,,osm_overpass,osm,osm
osm,13336166146,Caffè Bermuda,,"Corso Francia 25c, 10093, Collegno",Torino,45.073653,7.602908,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Bermuda,,osm_overpass,osm,typical_by_type
osm,4734764277,Caffè Boasi,,"Via Monginevro 21, 10138, Torino",Torino,45.065102,7.651944,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Boasi,,osm_overpass,osm,typical_by_type
osm,10750130868,Caffè Boasi,,Torino,Torino,45.013955,7.624499,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Boasi,,osm_overpass,osm,typical_by_type
osm,4518468972,Caffè Bordino,,Torino,Torino,45.080010,7.731975,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Bordino,,osm_overpass,osm,typical_by_type
osm,3977818487,Caffè Borromini,,"Via Bardassano 2, 10132, Torino",Torino,45.067217,7.711003,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Borromini,,osm_overpass,osm,typical_by_type
osm,6374468861,Caffè Casalegno,,"Corso Carlo e Nello Rosselli 89, 10129, Torino",Torino,45.052848,7.656387,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Casalegno,,osm_overpass,osm,typical_by_type
osm,11420419240,Caffè Cavour,,Torino,Torino,45.021941,7.581366,,,,,+39 0113490642,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Cavour,,osm_overpass,osm,typical_by_type
osm,4575722115,Caffè Cervino,,"Corso Vittorio Emanuele II 57, Torino",Torino,45.063185,7.676776,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Cervino,,osm_overpass,osm,typical_by_type
osm,13046539247,Caffè Cesare,,Torino,Torino,45.067214,7.697516,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Cesare,,osm_overpass,osm,typical_by_type
osm,4501829819,Caffè Costadoro,,Torino,Torino,45.070076,7.678463,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Costadoro,,osm_overpass,osm,typical_by_type
osm,2319480243,Caffè Crocetta,,"Corso Luigi Einaudi 25, Torino",Torino,45.058695,7.664387,,,,,+39 011 505448,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Crocetta,,osm_overpass,osm,typical_by_type
osm,4736057302,Caffè Damosso,,"Via Camillo Benso Conte di Cavour 10a, 10123, Torino",Torino,45.065254,7.682886,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Damosso,,osm_overpass,osm,typical_by_type
osm,10080516664,Caffè Dante,,"Corso Dante 49b, Torino",Torino,45.047780,7.672372,,,,,+39 349 0751191,,Mo-Fr 07:00-19:30; Sa 07:00-13:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Dante,,osm_overpass,osm,osm
osm,13446464504,Caffè dei Guardinfanti,,Torino,Torino,45.071745,7.681203,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè dei Guardinfanti,,osm_overpass,osm,typical_by_type
osm,3088993871,Caffè dei Portici,,Torino,Torino,45.006470,7.601590,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè dei Portici,,osm_overpass,osm,typical_by_type
osm,12480393025,Caffè del centro,,Torino,Torino,45.058848,7.663947,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè del centro,,osm_overpass,osm,typical_by_type
osm,10245695695,Caffè del Corso,,Torino,Torino,45.074153,7.604323,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè del Corso,,osm_overpass,osm,typical_by_type
osm,2629166151,Caffè del Parco,,Torino,Torino,45.030685,7.686056,,,,,+39 011 2059160,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè del Parco,,osm_overpass,osm,typical_by_type
osm,11530787935,Caffè del Porto,,Torino,Torino,45.102937,7.760500,,,,,,,Mo-Sa 06:30-19:30; Su 07:30-19:30,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè del Porto,,osm_overpass,osm,osm
osm,9502173769,Caffè dell'angolo,,"Via Matteo Bartoli 6d, 10135, Torino",Torino,45.022401,7.644847,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè dell'angolo,,osm_overpass,osm,typical_by_type
osm,13719074301,"Caffè dell'Erboristeria Mességué - Caffè, Tisane, Pinse",,"Via Giuseppe Mazzini 13, 10123, Torino",Torino,45.062572,7.685110,,,,,+39011835592,,Tu-Su 11:30-23:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,"Caffè dell'Erboristeria Mességué - Caffè, Tisane, Pinse",,osm_overpass,osm,osm
osm,3352071960,Caffè della Caduta,,"Via Eusebio Bava 39, 10124, Torino",Torino,45.069558,7.702286,,,,,+39 011 5781467,https://www.teatrodellacaduta.org/,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè della Caduta,,osm_overpass,osm,typical_by_type
osm,12248078043,Caffè della musica,,Torino,Torino,45.062619,7.684612,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè della musica,,osm_overpass,osm,typical_by_type
osm,2097863704,Caffè della Posta,,Torino,Torino,45.066931,7.670411,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè della Posta,,osm_overpass,osm,typical_by_type
osm,10303349675,Caffè della posta,,Torino,Torino,45.062027,7.676051,,,,,+39 339 8802176,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè della posta,,osm_overpass,osm,typical_by_type
osm,5117626894,Caffè delle arti,,"Via San Francesco da Paola 10/bis/a, 10123, Torino",Torino,45.067442,7.688205,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè delle arti,,osm_overpass,osm,typical_by_type
osm,10050799313,Caffè Dopo,,Torino,Torino,45.043066,7.671589,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Dopo,,osm_overpass,osm,typical_by_type
osm,6404980400,Caffè Duca,,"Corso Duca degli Abruzzi 55, 10129, Torino",Torino,45.057349,7.659565,,,,,+39 011 658 2445,,Mo-Sa 06:00-22:00; Su 08:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Duca,,osm_overpass,osm,osm
osm,13075212806,Caffè Duchessa,,Torino,Torino,45.075851,7.657205,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Duchessa,,osm_overpass,osm,typical_by_type
osm,7775361718,Caffè e bollicine,,Torino,Torino,45.127849,7.737777,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè e bollicine,,osm_overpass,osm,typical_by_type
osm,12055675577,Caffè e Panetteria,,Torino,Torino,45.031399,7.651702,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè e Panetteria,,osm_overpass,osm,typical_by_type
osm,4021978123,Caffè Elena,,Torino,Torino,45.066100,7.694482,,,,,,,"Mo, Tu, Th-Su 08:00-01:30",False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Elena,,osm_overpass,osm,osm
osm,13020577600,Caffè Elite,,Torino,Torino,45.072712,7.642421,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Elite,,osm_overpass,osm,typical_by_type
osm,1025458170,Caffè Floreale,,"Corso Inghilterra 1a, Torino",Torino,45.069022,7.662422,,,,,+39 0110209757,,Mo-Sa 06:30-18:30,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Floreale,,osm_overpass,osm,osm
osm,13137774351,Caffè Gaia,,Torino,Torino,45.082699,7.639190,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Gaia,,osm_overpass,osm,typical_by_type
osm,6584056652,Caffè Garibaldi,,Torino,Torino,45.074457,7.676028,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Garibaldi,,osm_overpass,osm,typical_by_type
osm,3363437031,Caffè Gelateria Fiorio,,"Via Po 8c, 10123, Torino",Torino,45.069406,7.688114,,,,,+39 011 8173225,https://www.fioriocaffegelateria.com/,"Tu-Fr 08:00-24:00, Sa 08:00-01:00; Mo off, Su 08:00-21:00",False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Gelateria Fiorio,,osm_overpass,osm,osm
osm,571637500,Caffè Giorgia,,Torino,Torino,45.071298,7.623094,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Giorgia,,osm_overpass,osm,typical_by_type
osm,13572976157,Caffè Gobetti,,Torino,Torino,45.099501,7.762343,,,,,+39 366 362 5327,,Tu-Sa 07:00-20:00; Su 08:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Gobetti,,osm_overpass,osm,osm
osm,4733986909,Caffè Gran Torino,,"Via Michele Antonio Vibò 59f, 10147, Torino",Torino,45.095772,7.674163,,,,,+390114279708,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Gran Torino,,osm_overpass,osm,typical_by_type
osm,12072991952,Caffè Grattacielo,,Torino,Torino,45.021305,7.662827,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Grattacielo,,osm_overpass,osm,typical_by_type
osm,1467473573,Caffè Isabella,,"Via Madama Cristina 36d, 10125, Torino",Torino,45.055524,7.681196,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Isabella,,osm_overpass,osm,typical_by_type
osm,5117627123,Caffè Kenzia,,Torino,Torino,45.064732,7.684315,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Kenzia,,osm_overpass,osm,typical_by_type
osm,2020779100,Caffè Lagrange,,Torino,Torino,45.063619,7.680827,,,,,,,"Mo,Tu 07:15-18:00; We-Sa 07:15-19:30; Su 08:30-19:00",False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Lagrange,,osm_overpass,osm,osm
osm,1158111522,Caffè Le Fornaci,,Torino,Torino,45.027568,7.597099,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Le Fornaci,,osm_overpass,osm,typical_by_type
osm,11057067997,Caffè Lib,,"Via Torino 166, Torino",Torino,45.072796,7.592167,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Lib,,osm_overpass,osm,typical_by_type
osm,3279523269,Caffè Liberty,,"Corso Unione Sovietica 612 3c, Torino",Torino,45.011799,7.620329,,,,,+39 011 3273914,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Liberty,,osm_overpass,osm,typical_by_type
osm,13281186803,Caffè Liceo II,,Torino,Torino,45.046778,7.675703,,,,,,,Mo-Sa 06:00-20:00; Su 06:30-12:30,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Liceo II,,osm_overpass,osm,osm
osm,12031837757,Caffè Lumiere,,Torino,Torino,45.061249,7.682252,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Lumiere,,osm_overpass,osm,typical_by_type
osm,2097748465,Caffè Lungodora,,Torino,Torino,45.085642,7.680479,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Lungodora,,osm_overpass,osm,typical_by_type
osm,12055880566,Caffè Makarony,,Torino,Torino,45.063400,7.651640,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Makarony,,osm_overpass,osm,typical_by_type
osm,7685864113,Caffè mania,,"Via Passo Buole 168a, Torino",Torino,45.028181,7.643072,,,,,+39 011 303 2488,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè mania,,osm_overpass,osm,typical_by_type
osm,4089592905,Caffè Martinez,,"Via Giuseppe Garibaldi 31n, 10122, Torino",Torino,45.073418,7.678675,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Martinez,,osm_overpass,osm,typical_by_type
osm,1254345399,Caffè Mauriziano,,Torino,Torino,45.050240,7.665662,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Mauriziano,,osm_overpass,osm,typical_by_type
osm,9359393336,Caffè Metropolis,,Torino,Torino,45.075055,7.636616,,,,,+39 011 19453854,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Metropolis,,osm_overpass,osm,typical_by_type
osm,4484058867,Caffè Metrò,,"Corso Vittorio Emanuele II 218e, 10138, Torino",Torino,45.074943,7.645600,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Metrò,,osm_overpass,osm,typical_by_type
osm,6942689083,Caffè Mirage,,"Via Sebastiano Caboto 24, Torino",Torino,45.055289,7.661631,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Mirage,,osm_overpass,osm,typical_by_type
osm,4736115649,Caffè Miretti,,"Corso Giacomo Matteotti 5, 10121, Torino",Torino,45.065369,7.677119,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Miretti,,osm_overpass,osm,typical_by_type
osm,9700161848,Caffè Mokaor,,"Via Vipacco 7, Torino",Torino,45.073417,7.608557,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Mokaor,,osm_overpass,osm,typical_by_type
osm,4736058642,Caffè Mokita,,"Piazza San Carlo 217, 10123, Torino",Torino,45.066980,7.682697,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Mokita,,osm_overpass,osm,typical_by_type
osm,12509565965,Caffè Mosca,,Torino,Torino,45.074396,7.620955,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Mosca,,osm_overpass,osm,typical_by_type
osm,1603581907,Caffè Motovelodromo,,Torino,Torino,45.068258,7.715214,,,,,,,"Mo,Tu,Th-Sa 06:00-20:30; Su 06:00-19:30",False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Motovelodromo,,osm_overpass,osm,osm
osm,4736058970,Caffè Mulassano,,"Piazza Castello 15, 10123, Torino",Torino,45.069846,7.686808,,,,,+39 011 547990,https://www.caffemulassano.com/,"PH,Mo,Tu,Th,Fr 08:00-20:00; Sa,Su 09:00-20:00",False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Mulassano,,osm_overpass,osm,osm
osm,12768990140,Caffè Napoli,,Torino,Torino,45.061833,7.678771,,,,,+39 011 562 4103,https://www.caffenapoli.com/,"Mo-Su,PH 05:00-20:00",False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Napoli,,osm_overpass,osm,osm
osm,8797532045,Caffè Norma,,"Via Bologna 31, 10152, Torino",Torino,45.081710,7.693531,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Norma,,osm_overpass,osm,typical_by_type
osm,5941325221,Caffè Nuovo Nazionale,,Torino,Torino,45.067979,7.690236,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Nuovo Nazionale,,osm_overpass,osm,typical_by_type
osm,9580741293,caffè Paradiso,,Torino,Torino,45.067336,7.609894,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,caffè Paradiso,,osm_overpass,osm,typical_by_type
osm,1190855673,Caffè Pasticceria Clemy,,Torino,Torino,45.005587,7.603063,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Pasticceria Clemy,,osm_overpass,osm,typical_by_type
osm,6774155551,Caffè Pasticceria F. Lli Corso,,"Corso Quattro Novembre 106, 10136, Torino",Torino,45.044550,7.649623,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Pasticceria F. Lli Corso,,osm_overpass,osm,typical_by_type
osm,3343891263,Caffè Piazzi,,"Via Evangelista Torricelli 28, 10129, Torino",Torino,45.054228,7.660549,,,,,,,Mo-Sa 07:00-19:30,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Piazzi,,osm_overpass,osm,osm
osm,10951612316,Caffè Pietro Micca,,"Via Pietro Micca 4e, 10122, Torino",Torino,45.070772,7.682651,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Pietro Micca,,osm_overpass,osm,typical_by_type
osm,8797532046,Caffè Pigalle 2.1,,"Corso Undici Febbraio 13, 10152, Torino",Torino,45.077171,7.686929,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Pigalle 2.1,,osm_overpass,osm,typical_by_type
osm,13670923006,Caffè Piovano,,Torino,Torino,45.106740,7.756415,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Piovano,,osm_overpass,osm,typical_by_type
osm,9160967545,Caffè Pipol,,"Via Tripoli 185c, Torino",Torino,45.036231,7.641090,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Pipol,,osm_overpass,osm,typical_by_type
osm,11556571831,Caffè Plaza,,Torino,Torino,45.075846,7.683568,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Plaza,,osm_overpass,osm,typical_by_type
osm,10271361268,Caffè Pozzo Strada,,Torino,Torino,45.074688,7.628684,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Pozzo Strada,,osm_overpass,osm,typical_by_type
osm,2284343484,Caffè Prati,,Torino,Torino,45.069201,7.678255,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Prati,,osm_overpass,osm,typical_by_type
osm,5117627126,Caffè Quickly,,Torino,Torino,45.065220,7.679776,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Quickly,,osm_overpass,osm,typical_by_type
osm,4735831231,Caffè Raffaello,,"Corso Raffaello 15e, 10125, Torino",Torino,45.051941,7.677431,,,,,,,Mo-Su 07:00-20:00,False,,no_price,2026-06-02T10:13:16Z,cafe,TARGET,False,existing,Caffè Raffaello,,osm_overpass,osm,typical_by_type
